,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
2022-05-01,353758.0388014256,748079.3881294228,367615.28568507195,429444.09291165596,455054.4810608781,299200.82293598057,222610.18245155507,554374.3170030772,442772.2130410017,589513.6995770849,554622.7535881653,238980.85879865286,660342.3097451297,436732.3296206177,835694.1223837918,408781.33789449814,534189.8333959049,305612.87017898273,432235.0249292818,321119.98956926103,208272.73590547658,394589.69071650854,242780.69833016477,271129.155518486,303444.278927562,358533.61080722575,295130.9195006235,497042.79616920295,274325.1059406999,401437.95261325384,356599.51462873473,350455.1786971767,214587.87494678353,264805.61574546335,195055.0671900967,173664.90262355373,214990.9533559041,150669.63529379937,477924.26046642865,251994.85167290535,338399.40912645694,186598.88330510576,224134.69245300713,199158.02840092394,353884.5645991636,318500.3857259474,185160.09376570256,284011.4972415135,232969.79457197964,195823.8429877873,201304.53804413395
2022-06-01,357449.7943324526,753660.0922305998,376122.34822201496,433981.09838385327,460184.9770651331,303919.9909733206,224885.26834144487,560788.0241542375,450676.1179004188,594516.8327238577,560431.1538575183,240721.1325020142,660600.8032730167,443838.5484594944,844954.7963220238,415114.25542591495,539705.1956136348,310244.62634451664,439402.38052855973,323975.14901592024,209636.41536300816,397570.0783981437,245091.39604555242,275931.73040867964,309041.94985176506,363499.91611605533,299503.00436179567,501457.27814147103,277799.9804350876,406922.7075365922,359665.12469524675,356102.5405207888,217066.09403963867,268121.83248266036,196696.4700800843,175178.0674047467,217464.05696217428,152036.025472842,481898.11150004034,254329.00322593524,342967.85135079565,188762.62898905575,226895.97056771067,201512.98522846858,357615.51457005873,321821.87396619166,187198.63573189251,287800.6263201129,235646.36411583723,198218.08111511762,203811.18449616243
2022-07-01,359288.13004731404,753965.0841342743,381894.48646776186,437041.31068695034,463064.5913231412,306789.468940258,225445.64431489026,563759.5512366075,454675.1592890793,592853.1480685909,561027.1713760389,241077.96020123558,656851.1022480419,447337.6052958914,848535.442661584,417949.8477992686,539196.7951759208,313018.3202711527,441824.82442046487,324526.82260662323,210305.61241968442,398243.3063767082,245980.07039589938,279242.8281201585,312557.4572393182,365966.0443348719,302026.9016495594,501423.67529456544,280005.77317311725,409650.5400421441,361740.37132150977,358532.43245176756,218505.19102230947,269492.697371445,197579.9287798064,176502.80269759722,218671.63010469856,152658.98372049353,481188.70179465064,255501.05328844642,345857.33874302846,190263.52985257818,228407.5394593101,203099.6274956564,358965.14200039365,324241.267544758,188762.30046223776,289854.6527142146,236939.83960365728,199687.54590237196,205212.31128276818
2022-08-01,359423.8556633678,749364.3242719057,384816.1252634663,437957.99225528847,463215.7428199695,307690.27231040964,224797.64791195517,562741.8959703526,453799.81957766536,586299.7774361939,557258.364319937,240610.65506503626,650383.7178281007,446713.38141620375,846332.1966930345,418052.16203315835,533898.4582244392,314081.2127472721,440433.9646458137,323241.6301763566,210128.5644871016,396756.58731436986,245772.58198465724,280971.40852933895,313989.1959753694,366012.99830937944,302865.5570219515,497608.97205945273,280784.2418036982,409294.56655382767,362698.1227040727,357862.8134661925,219326.978967823,269311.32804300846,197992.72182824917,177306.8728459487,218896.7755028852,152731.5925602822,476494.53930673253,256061.78642999582,346527.06046306994,190979.47644608375,228715.4505607657,203822.31031969647,358983.62209312664,325443.2022677432,189708.0040195385,290270.6624713402,237044.65964871086,200114.08131094184,205701.3734995333
2022-09-01,358231.9134456047,742006.0807448908,385189.7118522299,436405.8661257427,461633.00961725315,307026.1907112778,223297.4291231937,558700.4648671552,448614.44695970166,577539.7743227145,551235.8001465468,239341.78429130037,642151.5911808274,442168.9183235963,840845.6723507657,416668.4604301479,526168.8346642556,313638.2826289933,436252.74846633297,320859.79343585134,208760.308961494,394144.8883683535,244824.19744576767,281113.08333807165,313644.7156350676,364539.45313401637,302158.4580706635,491781.1749069153,280138.5543233924,407071.966436597,362245.3756376458,355483.1691674067,219198.93656125254,268430.246959777,197805.24337058127,177075.9004417016,218246.74071379958,152221.74073799685,469073.3178773367,255692.2396240811,345768.24308602005,190873.57847629173,227900.52942756074,203786.88454004613,357847.4822002263,325335.20131100266,190063.80095476657,289472.6347697781,236323.708513772,199934.34738447316,205311.99684749646
2022-10-01,357414.39909840625,735381.8629537021,384712.3457477789,434595.73668462766,460485.59677513054,306076.6759186331,222286.46964571692,555255.1028445979,442178.6473911367,570926.4285784411,546369.5276058583,238492.17225142548,636106.264856402,436330.3301043182,836195.3769604157,415925.4586090972,519559.5612158845,312904.76300674194,432669.30837335234,319223.90216034214,207277.43890582057,392463.7991405263,244529.06246333243,281073.1921663609,313048.2496787214,363361.54209676525,301006.79672491597,487272.33552494476,279419.820863406,405644.30173089687,361459.35601033986,353477.05531651055,218877.25193390893,267854.9091830372,197615.11537432624,176269.7448169029,217768.49427166142,152021.39126486622,462062.3189184205,255778.9196453713,345145.3402834089,190946.04462355468,227194.22393576277,203922.3984323151,357343.95857520757,325676.88592238654,190439.52913123427,289114.72336327314,236023.64956721137,200014.91581906402,205038.4047603711
2022-11-01,357177.93141664047,730176.1541299891,384013.3990967882,433056.0731772906,459959.9389736887,305075.0912660433,221542.34402960798,553311.7200356965,435197.9557879923,566471.6114612089,542620.6294172193,238016.87678669905,631608.863545567,429811.3176679995,833140.5349115323,416226.2246038396,514212.1830146715,312001.470544544,429812.33962691156,318203.35549122863,205921.32276891274,391580.8332897713,244725.7397069379,280970.03829293523,312352.11978560925,363001.2871044744,299782.9317251776,483899.2951426867,278944.6457232537,405415.5973657035,360533.60915921326,352524.2608147313,218337.79898284414,267843.5182414967,197330.91303998363,175306.56720937358,217635.0864814898,151831.5560179905,455444.7324031236,256067.1979126142,345451.95855478523,191313.46603720228,226790.0072111997,204308.67274825324,357035.02408275387,326378.1733669974,191017.06964983224,289075.10004966805,236283.2643618722,200298.03097923356,204955.57751262863
2022-12-01,357301.1766080449,725713.9285890161,383176.5740476085,431489.7463551834,460240.90495487204,303788.1193157152,221010.26249320514,552822.3695705759,428337.11405422824,563129.5669942657,539437.2959064903,237758.57984424135,628532.6402184971,423732.5984491685,830626.7024316707,416853.8711405634,509938.7863937087,310897.1220066753,427304.989026622,317352.02489450696,204705.14852242675,391438.2826804663,244931.6746235244,280739.0095210254,311453.5343839527,362832.0110596135,298586.3687869888,481023.75583852775,278870.173977353,405606.69649588194,359904.96633060946,352631.4163812881,217846.10579120784,268165.6016809423,196955.73181486654,174315.26724985123,217715.8987226707,152054.9978389253,449311.0670226266,256125.44578216574,346077.91323740646,191754.29788554786,226624.25390397944,204821.68444179607,357347.207913944,326854.05242104403,191364.4358466385,289177.71295540355,236967.025257212,200403.66229029055,204846.76230932752
2023-01-01,357314.20479407423,718771.6507490664,381843.5270704057,429850.3612401048,461600.7077572285,302090.0428781312,220614.5419585232,551960.3941763282,421482.5347583189,558772.2450158459,535868.4664055608,237248.5203932808,625604.1264577879,417736.18503861554,826030.4256071787,416861.22528433165,506153.88764333044,309595.15628041915,423423.8932857698,316437.18257978256,203883.13807790366,391803.742813373,244751.98168456333,280140.10179896204,310073.54293144244,364022.2216297979,297411.7032765821,477726.0642067438,278728.6348478861,405101.19928739546,359004.7935665866,353056.8443606784,217426.38381128976,269539.708890782,196389.19574067913,173068.3235617795,217533.12647587302,151786.52207987095,443489.61335496843,255218.75338588897,346354.1101430691,191707.29813268737,226270.4964438571,205017.43233852182,357741.0733667387,326504.4250979293,191175.67236772485,288801.02003824775,237137.501091734,199945.58401540248,204216.65405549706
2023-02-01,357572.76623118104,711634.4349971121,380714.7376139232,428488.36460592685,462996.25583938515,300475.2628520799,220620.19120159242,551288.0687370249,416122.86610439,555162.6758431486,532777.0715976731,237026.72715373803,623521.6974803414,412826.0219947048,820957.7090605224,417327.82911693887,503251.58228690736,308742.63058563595,419663.0707524372,315948.5321375103,203285.88511400588,392675.4902260161,244366.15638136733,279599.8344005507,309076.21475629555,365071.2734041245,297091.78123852465,475131.45953493984,278924.20544702135,405122.4748611138,358304.5681814006,354051.13651025965,217192.6798111537,271248.9691983235,196136.86222400016,171869.4166718493,217644.91196781778,151489.58818619014,438869.7549718585,253925.5506792043,347144.86250995187,191694.61312587615,226167.43948017224,205004.79393316922,358493.06041995157,325970.11805858585,190920.28336009654,288290.3268625432,237512.7522091436,199479.54161886204,203852.0406053988
2023-03-01,358424.85068139835,706384.3196202997,380255.6297760236,428581.57002049376,465657.3926337158,299397.49349093466,221207.8610747306,551833.605721529,412955.0163997705,552916.2838794077,530168.6591945443,237416.23053258748,621730.2375798781,409213.9376235499,817331.7657845287,418653.34534164955,501147.8336120763,308850.400600262,417633.8445357427,316204.7771296956,203650.65034397287,394011.8321968674,244518.74192201035,279708.6755690537,309040.87505294563,367265.746336523,297748.8838752633,473814.1383204546,279612.2225867166,406369.85650768504,357910.2602331506,355787.4533759549,217550.86744312246,273779.66290684603,196603.55472122933,170925.14939608134,218143.89153273334,151351.85869201692,435524.91756659636,253359.15293757702,348837.8782795653,192161.3466937699,226675.5364636356,205341.20257992836,359662.78482981026,326027.94185215497,191121.5946648724,288705.7208465228,238305.94066937154,199598.47462324964,204114.557739722
2023-04-01,360225.8212870834,705805.9935684297,380696.1091908277,430058.0143097635,469316.12824540975,299025.57611714816,222331.64048527565,555127.7649020363,411869.50475911604,552853.5238327985,528783.1639460678,238748.22258436578,620499.2125610453,407160.5093897437,818742.5904914318,421562.8197871149,499892.6325345035,309764.58229880896,419109.1940912039,317150.8497421198,204103.85832328873,395746.4952957932,245324.67097025612,280516.8296011167,310067.3408934282,369497.6894987356,299358.23238140834,474149.5594883274,281200.43864040315,409633.85334380757,358115.6360493545,359086.3651630815,218593.3116825395,276506.10731853975,197799.38491849488,171268.55580386057,219530.06972918,151851.80399369475,433833.65587745764,253878.75615693454,351914.3165983597,193353.7363431689,228145.78414186838,206353.3107054251,361136.8023988458,326956.75648133183,191967.50151783123,289862.9084852598,240032.66221239456,200611.55110321846,205437.92908520135
2023-05-01,362788.33527895366,708751.5473633682,381738.3350318661,432474.4433316236,474560.6953399935,299346.9213723741,223963.46464875757,560365.7144524669,412450.8213814939,554120.9572008564,528662.3726931604,240587.89300697832,619638.3896419774,406351.2207221295,821769.3636786821,425089.2159412855,499604.68976334675,311257.3734059034,422731.92639180593,318502.62957761844,204495.78590814047,398103.8056663133,246838.7035015888,281824.253296833,311671.86809713946,372816.2627598035,301111.18412553146,475672.1949135481,283248.42770464346,413833.0124474974,358810.89756490284,363146.1564094471,220150.57627728223,279405.21320932277,199410.47872824722,172402.36365984424,221205.8756562419,153138.5433152236,433445.4140300285,254934.98614128097,355351.5185714881,194992.73858943454,230002.68710397536,207916.74577778546,362832.3948991119,328664.4228502222,193151.73071036985,291368.92387606413,242077.0380404004,202093.1618662381,207338.20497008122
2023-06-01,365745.84788951726,713909.8243391318,383395.85004073026,435314.4915488727,479641.60545278573,300180.6927782052,225626.38831151568,566383.3110539244,414187.7267663348,556538.6850578266,530089.1845745082,242693.22404430967,620070.6935215826,406883.92624332634,824946.1685581104,429227.38644059113,500658.12396475073,312932.4127429205,426870.4405235253,320066.71746365697,204103.78133885018,400732.82048595155,248633.79593733032,283508.2933680019,313573.3647687405,375554.9949759825,303078.62516035006,477961.05315972934,285200.4891630556,418333.7899567156,360465.9163541721,367534.8242665829,221532.34742468587,281422.75241916714,200764.12349805192,173574.53456892332,223066.59388807951,154496.6019775078,434274.25883788377,256102.6074428161,359317.1486536328,196351.18012324822,231856.57232798744,209593.2720310384,364699.24733567395,330690.1139405058,194267.5658192518,292435.7182828786,244162.61214303752,203614.58252053245,209467.72292154512
2023-07-01,368387.06991883414,720863.2247642729,385081.5019537662,438325.9913583046,483734.2482688257,300931.58000717865,226919.58769085244,572142.8527041423,416586.5402195836,559429.5423518101,532171.0850385029,244661.8276726061,621415.9920731914,408369.60567416187,826914.9954276965,433448.48781308107,502315.1477635169,314613.948210125,430250.6458886718,321384.32887511555,203221.67508602946,402763.4154633164,250380.37075297462,284889.441231984,315359.8160391834,377388.91632874473,304667.5810220299,480067.4263657298,286814.1979672749,422600.71707244497,361964.1856455302,371117.523647032,222208.57117018173,282486.3662683989,201485.99390744613,174275.48664898038,224553.59735180865,155611.83350854882,435382.88768142246,256603.38252697795,363864.91432168934,197167.58923981347,233292.56914738286,210993.7134029508,366528.46336716396,332356.1900290837,195041.4367350303,292777.7724064024,245820.39658844133,204762.13449209105,211403.30632202144
